1286,horse,0.00030993
1287,interested,0.00029155
1288,target,0.00029866
1289,prison,0.00030248
1290,ride,0.00030476
1291,guard,0.00030159
1292,terms,0.00030996
1293,demand,0.00030519
1294,reporter,0.00030416
1295,deliver,0.00029169
1296,text,0.00032316
1297,share,0.00030752
1298,tool,0.00030286
1299,wild,0.00029473
1300,vehicle,0.00029421
1301,observe,0.00030737
1302,flight,0.00029535
1303,inside,0.00030715
1304,facility,0.00030107
1305,understanding,0.00031319
1306,average,0.00029717
1307,emerge,0.00029496
1308,advantage,0.0002934
1309,quick,0.00029108
1310,light,0.00029731
1311,leadership,0.00030047
1312,earn,0.0002956
1313,pound,0.00029946
1314,basis,0.00030377
1315,bright,0.0002978
1316,operate,0.00029345
1317,guest,0.00029328
1318,sample,0.00032436
1319,contribute,0.0003009
1320,tiny,0.00029756
1321,block,0.00028826
1322,protection,0.00029336
1323,settle,0.00028827
1324,feed,0.00028494
1325,collect,0.00028946
1326,additional,0.00029771
1327,while,0.00029579
1328,highly,0.00029554
1329,identity,0.00031163
1330,title,0.0002921
1331,mostly,0.00028178
1332,lesson,0.00028623
1333,faith,0.0002871
1334,river,0.00028862
1335,promote,0.00029679
1336,living,0.00028736
1337,present,0.00030645
1338,count,0.00028836
1339,unless,0.00027908
1340,marry,0.00028722
1341,tomorrow,0.00030098
1342,technique,0.00029828
1343,path,0.00028344
1344,ear,0.00029597
1345,shop,0.00028589
1346,folk,0.00028698
1347,order,0.0002795
1348,principle,0.00030011
1349,survive,0.00027682
1350,lift,0.00029354
1351,border,0.00028636
1352,competition,0.00028752
1353,jump,0.00028504
1354,gather,0.00027659
1355,limit,0.00028901
1356,fit,0.00027875
1357,claim,0.00028609
1358,cry,0.0002969
1359,equipment,0.00028023
1360,worth,0.00027687
1361,associate,0.00030406
1362,critic,0.00028244
1363,warm,0.000286
1364,aspect,0.0002946
1365,result,0.00029515
1366,insist,0.00027205
1367,failure,0.00028234
1368,annual,0.00028471
1369,French,0.0002759
1370,Christmas,0.00028046
1371,comment,0.00027712
1372,responsible,0.00027569
1373,affair,0.00027432
1374,approach,0.00027449
1375,until,0.00027007
1376,procedure,0.00029044
1377,regular,0.00027244
1378,spread,0.00027266
1379,chairman,0.0002856
1380,baseball,0.00028551
1381,soft,0.0002797
1382,ignore,0.00027023
1383,egg,0.00027917
1384,measure,0.00028612
1385,belief,0.00028844
1386,demonstrate,0.0002917
1387,anybody,0.00028704
1388,murder,0.00028335
1389,gift,0.0002705
1390,religion,0.0002822
1391,review,0.00028141
1392,editor,0.00027734
1393,past,0.00028278
1394,engage,0.00028194
1395,coffee,0.00028331
1396,document,0.00029437
1397,speed,0.0002774
1398,cross,0.00027524
1399,influence,0.00028387
1400,anyway,0.0002817
1401,threaten,0.00026587
1402,commit,0.00026943
1403,female,0.00027952
1404,youth,0.00027755
1405,wave,0.00026844
1406,move,0.00026717
1407,afraid,0.00027727
1408,quarter,0.00027125
1409,background,0.00026907
1410,native,0.00028026
1411,broad,0.00027191
1412,wonderful,0.00027494
1413,deny,0.00026675
1414,apparently,0.00026513
1415,slightly,0.00026887
1416,reaction,0.00026771
1417,twice,0.0002645
1418,suit,0.00027066
1419,perspective,0.00028324
1420,growing,0.00026858
1421,blow,0.00027254
1422,construction,0.00027114
1423,kind,0.00029474
1424,intelligence,0.00027555
1425,destroy,0.00026177
1426,cook,0.00027725
1427,connection,0.00026552
1428,charge,0.00026432
1429,burn,0.00026646
1430,shoe,0.00026945
1431,view,0.00027258
1432,grade,0.00027178
1433,context,0.00029113
1434,committee,0.00026697
1435,hey,0.00027659
1436,mistake,0.0002608
1437,focus,0.00026815
1438,smile,0.00028698
1439,location,0.00026463
1440,clothes,0.00027033
1441,Indian,0.000271
1442,quiet,0.00026732
1443,dress,0.00026669
1444,promise,0.0002572
1445,aware,0.00025503
1446,neighbor,0.00025497
1447,complete,0.00025699
1448,drive,0.00026373
1449,function,0.00028011
1450,bone,0.00026282
1451,active,0.00026507
1452,extend,0.00025969
1453,chief,0.00026456
1454,average,0.00026568
1455,combine,0.0002657
1456,wine,0.00026682
1457,below,0.00026765
1458,cool,0.00026279
1459,voter,0.00027768
1460,mean,0.00028991
1461,demand,0.00025207
1462,learning,0.00028869
1463,bus,0.0002585
1464,hell,0.00027278
1465,dangerous,0.0002517
1466,remind,0.00025525
1467,moral,0.0002698
1468,United,0.00026396
1469,category,0.00027219
1470,relatively,0.00026476
1471,victory,0.00026422
1472,key,0.00025436
1473,academic,0.00028216
1474,visit,0.00025
1475,Internet,0.00026983
1476,healthy,0.00026009
1477,fire,0.0002539
1478,negative,0.00026847
1479,following,0.00026643
1480,historical,0.00027266
1481,medicine,0.00025511
1482,tour,0.00025781
1483,depend,0.00025405
1484,photo,0.00025492
1485,finding,0.00028246
1486,grab,0.00026951
1487,direct,0.00026008
1488,classroom,0.00027531
1489,contact,0.00025218
1490,justice,0.00025377
1491,participate,0.000265
1492,daily,0.00025179
1493,fair,0.00025064
1494,pair,0.00025289
1495,famous,0.00024631
1496,exercise,0.00025934
1497,knee,0.00025912
1498,flower,0.00025642
1499,tape,0.0002573
1500,hire,0.00025073
1501,familiar,0.00024515
1502,appropriate,0.00026237
1503,supply,0.0002492
1504,fully,0.00024842
1505,cut,0.00025327
1506,will,0.00024351
1507,actor,0.00024848
1508,birth,0.00024515
1509,search,0.00027087
1510,tie,0.00024408
1511,democracy,0.00026039
1512,eastern,0.00025103
1513,primary,0.00026043
1514,yesterday,0.00026215
1515,circle,0.00024735
1516,device,0.00024918
1517,progress,0.00024645
1518,next,0.0002572
1519,front,0.00024402
1520,bottom,0.00024653
1521,island,0.00024311
1522,exchange,0.00024826
1523,clean,0.00024325
1524,studio,0.00024765
1525,train,0.0002399
1526,lady,0.00025436
1527,colleague,0.0002437
1528,application,0.00025735
1529,neck,0.00025716
1530,lean,0.00026896
1531,damage,0.00024155
1532,plastic,0.00024563
1533,tall,0.00025304
1534,plate,0.00024592
1535,hate,0.00024921
1536,otherwise,0.00023793
1537,writing,0.00024995
1538,press,0.00024716
1539,male,0.00024873
1540,start,0.00024071
1541,alive,0.00024184
1542,expression,0.00024748
1543,football,0.00025271
1544,intend,0.00023554
1545,attack,0.00023971
1546,chicken,0.00024465
1547,army,0.00023929
1548,abuse,0.00024534
1549,theater,0.00024447
1550,shut,0.00024773
1551,map,0.00023666
1552,extra,0.00024006
1553,session,0.0002401
1554,danger,0.00023244
1555,welcome,0.00025241
1556,domestic,0.00024313
1557,lots,0.0002375
1558,literature,0.00026254
1559,rain,0.00024134
1560,desire,0.00023994
1561,assessment,0.00026318
1562,injury,0.00023935
1563,respect,0.00023274
1564,northern,0.00023783
1565,nod,0.00027283
1566,paint,0.00024038
1567,fuel,0.00023934
1568,leaf,0.00024044
1569,direct,0.00023298
1570,dry,0.00023809
1571,Russian,0.00023739
1572,instruction,0.0002519
1573,fight,0.00023211
1574,pool,0.00023346
1575,climb,0.00024367
1576,sweet,0.00023843
1577,lead,0.00023301
1578,engine,0.00023617
1579,fourth,0.00023227
1580,salt,0.00024711
1581,expand,0.00023417
1582,importance,0.00024946
1583,metal,0.00023317
1584,fat,0.00024844
1585,ticket,0.00023902
1586,software,0.00023954
1587,disappear,0.00023389
1588,corporate,0.00023621
1589,strange,0.00023744
1590,lip,0.0002525
1591,reading,0.00023919
1592,urban,0.00023889
1593,mental,0.0002365
1594,increasingly,0.00023529
1595,lunch,0.0002322
1596,educational,0.00025282
1597,somewhere,0.00023527
1598,farmer,0.00023005
1599,above,0.00023866
1600,sugar,0.0002431
1601,planet,0.00023567
1602,favorite,0.00023159
1603,explore,0.00023744
1604,obtain,0.00024538
1605,enemy,0.00022621
1606,greatest,0.00022673
1607,complex,0.00023751
1608,surround,0.00022391
1609,athlete,0.00023868
1610,invite,0.00022158
1611,repeat,0.00022622
1612,carefully,0.00022837
1613,soul,0.00022713
1614,scientific,0.00023691
1615,impossible,0.00022233
1616,panel,0.00022529
1617,meaning,0.00024064
1618,mom,0.0002345
1619,married,0.00022352
1620,alone,0.00023106
1621,instrument,0.00023831
1622,predict,0.00022942
1623,weather,0.00022586
1624,presidential,0.00024057
1625,emotional,0.00022773
1626,commitment,0.00023152
1627,Supreme,0.00023904
1628,bear,0.0002219
1629,pocket,0.0002358
1630,thin,0.00023194
1631,temperature,0.00023111
1632,surprise,0.00022275
1633,poll,0.00024009
1634,proposal,0.0002283
1635,consequence,0.00023307
1636,half,0.00022029
1637,breath,0.00024668
1638,sight,0.00022878
1639,cover,0.00022301
1640,balance,0.00022243
1641,adopt,0.0002288
1642,minority,0.00023167
1643,straight,0.00022929
1644,attempt,0.00022758
1645,connect,0.000221
1646,works,0.00022722
1647,teaching,0.00024387
1648,belong,0.00021856
1649,aid,0.00022642
1650,advice,0.0002197
1651,okay,0.00024243
1652,photograph,0.00022016
1653,empty,0.00023365
1654,regional,0.00023182
1655,trail,0.0002303
1656,novel,0.00022392
1657,code,0.00022015
1658,somehow,0.00022267
1659,organize,0.00022389
1660,jury,0.00024072
1661,breast,0.00022362
1662,Iraqi,0.00025446
1663,human,0.00022022
1664,acknowledge,0.00021983
1665,theme,0.00022494
1666,storm,0.00022562
1667,union,0.0002238
1668,record,0.00021939
1669,desk,0.00023455
1670,fear,0.00021333
1671,thanks,0.00023061
1672,fruit,0.00022401
1673,under,0.00021521
1674,expensive,0.00021706
1675,yellow,0.00022452
1676,conclusion,0.00023034
1677,prime,0.00022075
1678,shadow,0.00022803
1679,struggle,0.0002137
1680,conclude,0.00022247
1681,analyst,0.00022662
1682,dance,0.00021799
1683,limit,0.00021714
1684,like,0.00021723
1685,regulation,0.00022479
1686,being,0.00021695
1687,last,0.00021219
1688,ring,0.00021873
1689,largely,0.00022097
1690,shift,0.00021323
1691,revenue,0.00022445
1692,mark,0.00021236
1693,locate,0.00021843
1694,county,0.00022675
1695,appearance,0.00021146
1696,package,0.00021665
1697,difficulty,0.00022288
1698,bridge,0.00021497
1699,recommend,0.00021707
1700,obvious,0.00021052
1701,train,0.00021766
1702,basically,0.00023265
1703,e-mail,0.00022467
1704,generate,0.00022213
1705,anymore,0.00021771
1706,propose,0.00021691
1707,thinking,0.00021663
1708,possibly,0.00020953
1709,trend,0.00021894
1710,visitor,0.0002149
1711,loan,0.00022324
1712,currently,0.00021636
1713,comfortable,0.00021101
1714,investor,0.0002241
1715,but,0.00020961
1716,profit,0.00021754
1717,angry,0.00021485
1718,crew,0.00021238
1719,deep,0.00021413
1720,accident,0.00020964
1721,male,0.00022398
1722,meal,0.00021556
1723,hearing,0.0002156
1724,traffic,0.00021296
1725,muscle,0.00021931
1726,notion,0.00021801
1727,capture,0.00021018
1728,prefer,0.00020946
1729,truly,0.00020576
1730,earth,0.0002135
1731,Japanese,0.000218
1732,chest,0.00022508
1733,search,0.00020943
1734,thick,0.00021932
1735,cash,0.00021343
1736,museum,0.00021715
1737,beauty,0.0002106
1738,emergency,0.00020796
1739,unique,0.00021436
1740,feature,0.00021678
1741,internal,0.00022025
1742,ethnic,0.00022632
1743,link,0.00021335
1744,stress,0.00021813
1745,content,0.00021821
1746,select,0.00021617
1747,root,0.00020774
1748,nose,0.00021938
1749,declare,0.0002055
1750,outside,0.00021556
1751,appreciate,0.00020806
1752,actual,0.00021321
1753,bottle,0.00021569
1754,hardly,0.00020757
1755,setting,0.00022004
1756,launch,0.00020767
1757,dress,0.00021362
1758,file,0.00020832
1759,sick,0.00020906
1760,outcome,0.00022721
1761,ad,0.00021064
1762,defend,0.0002051
1763,matter,0.00020534
1764,judge,0.0002032
1765,duty,0.00020204
1766,sheet,0.00020787
1767,ought,0.00021552
1768,ensure,0.00021341
1769,Catholic,0.00020866
1770,extremely,0.0002031
1771,extent,0.00021727
1772,component,0.00022085
1773,mix,0.00020642
1774,long-term,0.00020841
1775,slow,0.00020404
1776,contrast,0.00021581
1777,zone,0.00020472
1778,wake,0.0002133
1779,challenge,0.0002051
1780,airport,0.00020897
1781,chief,0.00020453
1782,brown,0.00021175
1783,standard,0.00020917
1784,shirt,0.00021486
1785,pilot,0.00020192
1786,warn,0.00019996
1787,ultimately,0.00020387
1788,cat,0.00021135
1789,contribution,0.00020912
1790,capacity,0.00021102
1791,ourselves,0.00019926
1792,estate,0.00020673
1793,guide,0.00020646
1794,circumstance,0.0002031
1795,snow,0.00021011
1796,English,0.00020235
1797,politician,0.0002036
1798,steal,0.00020296
1799,pursue,0.00020136
1800,slip,0.00021233
1801,percentage,0.00020774
1802,meat,0.00020271
1803,funny,0.00020399
1804,neither,0.000201
1805,soil,0.00020916
1806,influence,0.00021448
1807,surgery,0.00020118
1808,correct,0.00020613
1809,Jewish,0.00020196
1810,blame,0.00019798
1811,estimate,0.00020474
1812,due,0.00021141
1813,basketball,0.00020955
1814,late,0.00019727
1815,golf,0.00020979
1816,investigate,0.00020117
1817,crazy,0.00020345
1818,significantly,0.00022038
1819,chain,0.00019688
1820,address,0.00019564
1821,branch,0.00019633
1822,combination,0.00020026
1823,just,0.00020096
1824,frequently,0.00020508
1825,governor,0.00020802
1826,relief,0.00019493
1827,user,0.00020681
1828,dad,0.00020164
1829,kick,0.00020092
1830,part,0.000199
1831,manner,0.00020012
1832,ancient,0.00019818
1833,silence,0.00021169
1834,rating,0.00020413
1835,golden,0.00019852
1836,motion,0.00019649
1837,German,0.00020096
1838,gender,0.0002219
1839,solve,0.00019501
1840,fee,0.00020263
1841,landscape,0.00020171
1842,used,0.0001913
1843,bowl,0.00020662
1844,equal,0.00019952
1845,long,0.00019227
1846,official,0.00019628
1847,forth,0.00019531
1848,frame,0.00020016
1849,typical,0.00019724
1850,except,0.00019594
1851,conservative,0.00019778
1852,eliminate,0.00019773
1853,host,0.00019389
1854,hall,0.00020236
1855,trust,0.00019482
1856,ocean,0.00019421
1857,score,0.00020391
1858,row,0.00019519
1859,producer,0.00019679
1860,afford,0.00019035
1861,meanwhile,0.00019504
1862,regime,0.00021101
1863,division,0.00019772
1864,confirm,0.00019327
1865,fix,0.00019349
1866,appeal,0.00019561
1867,mirror,0.00020081
1868,tooth,0.00020515
1869,smart,0.0001937
1870,length,0.00019624
1871,entirely,0.00019075
1872,rely,0.00019614
1873,topic,0.0002064
1874,complain,0.00019102
1875,issue,0.000193
1876,variable,0.00022868
1877,back,0.00019213
1878,range,0.00020067
1879,telephone,0.00019311
1880,perception,0.00021086
1881,attract,0.00019197
1882,confidence,0.00018955
1883,bedroom,0.00020387
1884,secret,0.00019125
1885,debt,0.00019506
1886,rare,0.00018978
1887,his,0.00019663
1888,tank,0.00019158
1889,nurse,0.00019385
1890,coverage,0.00019522
1891,opposition,0.00019847
1892,aside,0.00019056
1893,anywhere,0.0001897
1894,bond,0.00019856
1895,file,0.00019416
1896,pleasure,0.00019099
1897,master,0.0001888
1898,era,0.00019209
1899,requirement,0.00020358
1900,check,0.00018764
1901,stand,0.0001891
1902,fun,0.00018984
1903,expectation,0.00019603
1904,wing,0.00019028
1905,separate,0.00019064
1906,now,0.00019126
1907,clear,0.00019013
1908,struggle,0.00019014
1909,mean,0.00019792
1910,somewhat,0.00018801
1911,pour,0.000193
1912,stir,0.00020174
1913,judgment,0.00019315
1914,clean,0.00018766
1915,except,0.00018857
1916,beer,0.00019349
1917,English,0.00018719
1918,reference,0.00019559
1919,tear,0.00019819
1920,doubt,0.00018542
1921,grant,0.00018598
1922,seriously,0.00018328
1923,account,0.00019403
1924,minister,0.00019154
1925,totally,0.0001872
1926,hero,0.00018348
1927,industrial,0.00019413
1928,cloud,0.00019214
1929,stretch,0.00019014
1930,winner,0.00019216
1931,volume,0.00018989
1932,travel,0.00018634
1933,seed,0.00019079
1934,surprised,0.00018822
1935,rest,0.00018915
1936,fashion,0.00018483
1937,pepper,0.0002022
1938,separate,0.00018251
1939,busy,0.000185
1940,intervention,0.00021021
1941,copy,0.00018244
1942,tip,0.00018868
1943,below,0.00018353
1944,cheap,0.00018371
1945,aim,0.00018194
1946,cite,0.00019011
1947,welfare,0.0001958
1948,vegetable,0.00019363
1949,gray,0.00019408
1950,dish,0.00018887
1951,beach,0.00018451
1952,improvement,0.00018977
1953,everywhere,0.00018126
1954,opening,0.00018058
1955,overall,0.00019031
1956,divide,0.00018337
1957,initial,0.00019019
1958,terrible,0.00018659
1959,oppose,0.00018484
1960,contemporary,0.00019293
1961,route,0.00018313
1962,multiple,0.00019512
1963,essential,0.0001903
1964,question,0.00017924
1965,league,0.00019766
1966,criminal,0.00018424
1967,careful,0.00017885
1968,core,0.00018571
1969,upper,0.00018196
1970,rush,0.00018561
1971,necessarily,0.00018334
1972,specifically,0.00018873
1973,tired,0.00018597
1974,rise,0.00018055
1975,tie,0.00017787
1976,employ,0.00018912
1977,holiday,0.00018299
1978,dance,0.00018263
1979,vast,0.00017836
1980,resolution,0.00018922
1981,household,0.0001845
1982,fewer,0.00018223
1983,abortion,0.00018925
1984,apart,0.00017872
1985,witness,0.0001892
1986,match,0.00017788
1987,barely,0.00018533
1988,sector,0.00019103
1989,representative,0.00018189
1990,lack,0.00018215
1991,beneath,0.00019047
1992,beside,0.00019952
1993,black,0.00018441
1994,incident,0.0001788
1995,limited,0.00018532
1996,proud,0.00017841
1997,flow,0.00018469
1998,faculty,0.00020104
1999,increased,0.00018984
2000,waste,0.00019069
2001,merely,0.00018094
2002,mass,0.00018107
2003,emphasize,0.00018933
2004,experiment,0.0001844
2005,definitely,0.00018214
2006,bomb,0.00018284
2007,enormous,0.00017482
2008,tone,0.00017954
2009,liberal,0.00018228
2010,massive,0.00017551
2011,engineer,0.00017991
2012,wheel,0.00018296
2013,female,0.00018932
2014,decline,0.00018058
2015,invest,0.0001808
2016,promise,0.00017342
2017,cable,0.00018277
2018,towards,0.00018305
2019,expose,0.00017581
2020,rural,0.00018665
2021,AIDS,0.00019384
2022,Jew,0.00017893
2023,narrow,0.0001784
2024,cream,0.00018443
2025,secretary,0.00017922
2026,gate,0.00017999
2027,solid,0.00017675
2028,hill,0.00018131
2029,typically,0.00018254
2030,noise,0.00018024
2031,grass,0.00018139
2032,unfortunately,0.00017482
2033,hat,0.00018198
2034,legislation,0.00017934
2035,succeed,0.00017423
2036,either,0.00017257
2037,celebrate,0.00017421
2038,achievement,0.00018998
2039,fishing,0.00018103
2040,drink,0.00018227
2041,accuse,0.00017778
2042,hand,0.00018231
2043,useful,0.00018205
2044,land,0.00017401
2045,secret,0.00017305
2046,reject,0.00017656
2047,talent,0.00017474
2048,taste,0.00017409
2049,characteristic,0.00019621
2050,milk,0.00017812
2051,escape,0.00017195
2052,cast,0.00017163
2053,sentence,0.00017162
2054,unusual,0.00016997
2055,closely,0.0001722
2056,convince,0.00016948
2057,height,0.00017403
2058,physician,0.00017707
2059,assess,0.0001922
2060,sleep,0.00017882
2061,plenty,0.00017445
2062,ride,0.00017654
2063,virtually,0.00017426
2064,first,0.00017332
2065,addition,0.00017641
2066,sharp,0.00017403
2067,creative,0.00017597
2068,lower,0.00017206
2069,behind,0.00017347
2070,approve,0.00017329
2071,explanation,0.00017712
2072,outside,0.00016797
2073,gay,0.00017428
2074,campus,0.00017541
2075,proper,0.00017024
2076,live,0.00017365
2077,guilty,0.00017596
2078,living,0.00016823
2079,acquire,0.00017435
2080,compete,0.00017264
2081,technical,0.00017594
2082,plus,0.00017202
2083,mind,0.00017378
2084,potential,0.00017523
2085,immigrant,0.00017615
2086,weak,0.00016628
2087,illegal,0.00017258
2088,hi,0.0001891
2089,alternative,0.00017197
2090,interaction,0.00019144
2091,column,0.0001681
2092,personality,0.00016933
2093,signal,0.00016835
2094,curriculum,0.00019193
2095,list,0.00017006
2096,honor,0.00016686
2097,passenger,0.00016933
2098,assistance,0.00017396
2099,forever,0.0001689
2100,fun,0.00016932
2101,regard,0.0001689
2102,Israeli,0.00017967
2103,association,0.00017759
2104,twenty,0.00017491
2105,knock,0.00017146
2106,review,0.00016916
2107,wrap,0.00017073
2108,lab,0.00016498
2109,offer,0.00016612
2110,display,0.00016806
2111,criticism,0.00017049
2112,asset,0.00016977
2113,depression,0.00016976
2114,spiritual,0.00017074
2115,musical,0.00016931
2116,journalist,0.00016858
2117,prayer,0.00016296
2118,suspect,0.00016194
2119,scholar,0.00017482
2120,warning,0.00016205
2121,climate,0.00017189
2122,cheese,0.00017416
2123,observation,0.000175
2124,childhood,0.00016268
2125,payment,0.00016704
2126,sir,0.00017733
2127,permit,0.00016764
2128,cigarette,0.0001716
2129,definition,0.00017499
2130,priority,0.00016586
2131,bread,0.00016686
2132,creation,0.00016967
2133,graduate,0.00016803
2134,request,0.00016241
2135,emotion,0.00016062
2136,scream,0.00017342
2137,dramatic,0.00016233
2138,universe,0.00016596
2139,gap,0.00016216
2140,excellent,0.00016094
2141,deeply,0.00015848
2142,prosecutor,0.0001726
2143,mark,0.00015973
2144,green,0.00016776
2145,lucky,0.0001655
2146,drag,0.00016685
2147,airline,0.00017164
2148,library,0.00016314
2149,agenda,0.00016449
2150,recover,0.00015786
2151,factory,0.0001624
2152,selection,0.00016706
2153,primarily,0.00017015
2154,roof,0.0001652
2155,unable,0.00015901
2156,expense,0.00016274
2157,initiative,0.00016445
2158,diet,0.00016933
2159,arrest,0.00016205
2160,funding,0.00016282
2161,therapy,0.00016351
2162,wash,0.00016314
2163,schedule,0.00015987
2164,sad,0.00016163
2165,brief,0.0001577
2166,housing,0.00016403
2167,post,0.00015693
2168,purchase,0.00016064
2169,existing,0.00016654
2170,dark,0.00016865
2171,steel,0.00015982
2172,regarding,0.0001722
2173,shout,0.00017239
2174,remaining,0.00015992
2175,visual,0.00017316
2176,fairly,0.00015701
2177,chip,0.00016162
2178,violent,0.00015765
2179,silent,0.00016802
2180,suppose,0.00016562
2181,self,0.00016708
2182,bike,0.00017306
2183,tea,0.00016373
2184,perceive,0.0001718
2185,comparison,0.00016809
2186,settlement,0.00016172
2187,layer,0.0001625
2188,planning,0.00016434
2189,far,0.00016006
2190,description,0.00016415
2191,later,0.00015734
2192,slow,0.00015633
2193,slide,0.00016805
2194,widely,0.00016
2195,wedding,0.00015829
2196,inform,0.00015725
2197,portion,0.00015677
2198,territory,0.00015831
2199,immediate,0.0001568
2200,opponent,0.00015803
2201,abandon,0.00015323
2202,link,0.00015738
2203,mass,0.00015939
2204,lake,0.00015836
2205,transform,0.00015815
2206,tension,0.00015614
2207,display,0.00015575
2208,leading,0.00015665
2209,bother,0.0001587
2210,consist,0.00016648
2211,alcohol,0.00015877
2212,enable,0.00016293
2213,bend,0.00016285
2214,saving,0.00015917
2215,gain,0.00015822
2216,desert,0.00015653
2217,shall,0.00015997
2218,error,0.0001598
2219,release,0.0001554
2220,cop,0.00016228
2221,Arab,0.00016732
2222,double,0.00015233
2223,walk,0.00015632
2224,sand,0.00015658
2225,Spanish,0.00015512
2226,rule,0.0001531
2227,hit,0.00015766
2228,print,0.00015634
2229,preserve,0.00015527
2230,passage,0.00015702
2231,formal,0.00016078
2232,transition,0.00016058
2233,existence,0.00015969
2234,album,0.00015869
2235,participation,0.00017187
2236,arrange,0.00015258
2237,atmosphere,0.0001531
2238,joint,0.00015444
2239,reply,0.00016312
2240,cycle,0.00015775
2241,opposite,0.00015554
2242,lock,0.00015616
2243,whole,0.00015558
2244,deserve,0.00014944
2245,consistent,0.00016334
2246,resistance,0.00015686
2247,discovery,0.00015358
2248,tear,0.00015575
2249,exposure,0.00015979
2250,pose,0.0001523
2251,stream,0.000154
2252,sale,0.00015351
2253,trust,0.0001517
2254,benefit,0.00015424
2255,pot,0.00015407
2256,grand,0.00015659
2257,mine,0.00015794
2258,hello,0.000166
2259,coalition,0.0001572
2260,tale,0.00015004
2261,knife,0.00015792
2262,resolve,0.0001526
2263,racial,0.00015687
2264,phase,0.00016045
2265,present,0.00015267
2266,joke,0.00015284
2267,coat,0.0001601
2268,Mexican,0.00015514
2269,symptom,0.00015886
2270,contact,0.00015359
2271,manufacturer,0.00015741
2272,philosophy,0.00015746
2273,potato,0.00015561
2274,interview,0.00015687
2275,foundation,0.00015273
2276,quote,0.00015415
2277,online,0.00015848
2278,pass,0.00015599
2279,negotiation,0.0001568
2280,good,0.00015259
2281,urge,0.00014894
2282,occasion,0.00014792
2283,dust,0.00015475
2284,breathe,0.00015813
2285,elect,0.0001535
2286,investigator,0.00015258
2287,jacket,0.00015692
2288,glad,0.00015556
2289,ordinary,0.00014776
2290,reduction,0.00015862
2291,rarely,0.00014912
2292,shift,0.00015114
2293,pack,0.00015169
2294,suicide,0.00015145
2295,numerous,0.00015389
2296,touch,0.00014939
2297,substance,0.00015909
2298,discipline,0.00015684
2299,elsewhere,0.00014884
2300,iron,0.00015043
2301,practical,0.00015303
2302,moreover,0.00016163
2303,passion,0.00014632
2304,volunteer,0.00014958
2305,implement,0.00016124
2306,essentially,0.0001502
2307,gene,0.00015377
2308,enforcement,0.00015052
2309,vs,0.00016003
2310,sauce,0.00015903
2311,independence,0.00015259
2312,marketing,0.00015259
2313,priest,0.00014889
2314,amazing,0.00015124
2315,intense,0.00014452
2316,advance,0.00014645
2317,employer,0.00014846
2318,shock,0.00014551
2319,inspire,0.00014771
2320,adjust,0.00014564
2321,retire,0.00014979
2322,sure,0.00014854
2323,visible,0.00014691
2324,kiss,0.00016128
2325,illness,0.00014726
2326,cap,0.00014672
2327,habit,0.00014501
2328,competitive,0.00014938
2329,juice,0.00015388
2330,congressional,0.00014936
2331,involvement,0.0001564
2332,dominate,0.00014768
2333,previously,0.00015092
2334,whenever,0.00014484
2335,transfer,0.00014686
2336,analyze,0.00015587
2337,another,0.00014441
2338,attach,0.00014552
2339,for,0.00014594
2340,Indian,0.00015021
2341,disaster,0.00014684
2342,parking,0.0001497
2343,prospect,0.00014521
2344,boss,0.00014587
2345,complaint,0.00014551
2346,championship,0.00016008
2347,coach,0.0001591
2348,exercise,0.00014766
2349,fundamental,0.00015199
2350,severe,0.00014609
2351,enhance,0.00015393
2352,mystery,0.00014211
2353,impose,0.00014881
2354,poverty,0.00014891
2355,other,0.00014165
2356,entry,0.00014643
2357,fat,0.00014826
2358,spending,0.00014965
2359,king,0.00014445
2360,evaluate,0.0001578
2361,symbol,0.00014596
2362,still,0.00014308
2363,trade,0.00014624
2364,maker,0.00014586
2365,mood,0.00014227
2366,accomplish,0.00014325
2367,emphasis,0.00015337
2368,illustrate,0.00015091
2369,boot,0.00015033
2370,monitor,0.00014499
2371,Asian,0.00014873
2372,entertainment,0.00014615
2373,bean,0.00014996
2374,evaluation,0.00016213
2375,creature,0.00014852
2376,commander,0.00014425
2377,digital,0.00015048
2378,arrangement,0.00014403
2379,concentrate,0.00014155
2380,total,0.00014559
2381,usual,0.00014305
2382,anger,0.00014241
2383,psychological,0.00015249
2384,heavily,0.00013964
2385,peak,0.00014481
2386,approximately,0.00015172
2387,increasing,0.00014886
2388,disorder,0.0001478
2389,missile,0.00015147
2390,equally,0.00014389
2391,vary,0.00014954
2392,wire,0.0001431
2393,round,0.00014539
2394,distribution,0.00015249
2395,transportation,0.00014516
2396,holy,0.0001409
2397,ring,0.00014757
2398,twin,0.0001461
2399,command,0.00014022
2400,commission,0.00014371
2401,interpretation,0.00015613
2402,breakfast,0.00014397
2403,stop,0.00014117
2404,strongly,0.00014459
2405,engineering,0.00014853
2406,luck,0.00014186
2407,so-called,0.00014065
2408,constant,0.00014069
2409,race,0.00014233
2410,clinic,0.00014016
2411,veteran,0.00014366
2412,smell,0.00015214
2413,tablespoon,0.00015804
2414,capable,0.00013933
2415,nervous,0.000141
2416,tourist,0.00013895
2417,light,0.0001472
2418,toss,0.00014565
2419,crucial,0.00014234
2420,bury,0.0001403
2421,pray,0.00014006
2422,tomato,0.00014864
2423,exception,0.00014136
2424,butter,0.0001478
2425,deficit,0.00015008
2426,bathroom,0.00014725
2427,objective,0.00015107
